fullname,mu,sigma,opp,opp_rating,result,date,score
Hibernian,1500,350,Malmo FF,-1,0,2013-07-18T00:00:00,2-0
Hibernian,1500,350,Malmo FF,-1,0,2013-07-25T00:00:00,0-7
Hibernian,1336.0817892,291.752894037,Motherwell,1663.9182108,0,2013-08-04T00:00:00,0-1
Hibernian,1203.70804265,250.35836702,Heart of Midlothian,1468.45553575,0,2013-08-11T00:00:00,1-0
Hibernian,1252.85991286,225.991573844,Dundee United,1358.06366078,0.5,2013-08-17T00:00:00,1-1
Hibernian,1383.30845839,205.712739441,Kilmarnock,1264.14586484,1,2013-08-24T00:00:00,1-2
Hibernian,1374.34741016,188.186307581,Ross County,1348.21538282,0.5,2013-08-31T00:00:00,0-0
Hibernian,1465.32685754,175.525840576,St Johnstone,1362.92246543,1,2013-09-14T00:00:00,1-2
Hibernian,1489.79786004,171.64247156,St Mirren,1110.23330946,1,2013-09-21T00:00:00,2-0
Hibernian,1459.14220975,166.210057744,Inverness Caledonian Thistle,1775.18653989,0,2013-09-28T00:00:00,3-0
Hibernian,1509.82248869,157.683217552,Partick Thistle,1330.30853392,1,2013-10-07T00:00:00,0-1
Hibernian,1550.3728731,155.827008371,Celtic,1771.46843417,0.5,2013-10-19T00:00:00,1-1
Hibernian,1498.79006999,149.395405971,Aberdeen,1642.96747251,0,2013-10-26T00:00:00,0-2
Hibernian,1450.69078389,144.377745125,Motherwell,1591.27167983,0,2013-11-03T00:00:00,1-0
Hibernian,1413.58104427,141.232443367,Inverness Caledonian Thistle,1605.12598849,0,2013-11-09T00:00:00,0-2
Hibernian,1422.27177298,138.037860428,St Mirren,1471.9578368,0.5,2013-11-23T00:00:00,0-0
