fullname,mu,sigma,opp,opp_rating,result,date,score
SC Freiburg,1336.0817892,291.752894037,Bayer Leverkusen,1663.9182108,0,2013-08-10T00:00:00,3-1
SC Freiburg,1277.14491626,263.968963767,Mainz,1722.85508374,0,2013-08-17T00:00:00,1-2
SC Freiburg,1366.19268493,243.890804646,TSG Hoffenheim,1553.293703,0.5,2013-08-24T00:00:00,3-3
SC Freiburg,1461.16494336,232.259330463,Bayern Munich,1712.70575944,0.5,2013-08-27T00:00:00,1-1
SC Freiburg,1371.62472576,205.741352416,FC Augsburg,1585.52245411,0,2013-09-14T00:00:00,2-1
SC Freiburg,1371.62472576,205.741352416,Liberec,-1,0.5,2013-09-19T00:00:00,2-2
SC Freiburg,1377.01816411,187.048269613,Hertha Berlin,1392.5597338,0.5,2013-09-22T00:00:00,1-1
SC Freiburg,1350.39633687,181.206855238,Borussia Dortmund,1735.28274096,0,2013-09-28T00:00:00,5-0
SC Freiburg,1275.65242389,168.640051577,Sevilla FC,1402.91771083,0,2013-10-03T00:00:00,2-0
SC Freiburg,1310.18964661,162.718264884,Eintracht Frankfurt,1464.65184774,0.5,2013-10-06T00:00:00,1-1
SC Freiburg,1331.40007326,155.896119947,Werder Bremen,1427.51636163,0.5,2013-10-19T00:00:00,0-0
SC Freiburg,1331.40007326,155.896119947,Estoril,-1,0.5,2013-10-24T00:00:00,1-1
SC Freiburg,1286.57190411,149.863062715,Hamburg SV,1465.92339419,0,2013-10-27T00:00:00,0-3
SC Freiburg,1350.97103131,144.920474223,Nurnberg,1291.78595541,1,2013-11-02T00:00:00,0-3
SC Freiburg,1350.97103131,144.920474223,Estoril,-1,0.5,2013-11-07T00:00:00,0-0
SC Freiburg,1312.22653858,141.368752006,VfB Stuttgart,1492.78765066,0,2013-11-10T00:00:00,1-3
SC Freiburg,1363.9032096,138.187509974,TSV Eintracht Braunschweig,1269.26974904,1,2013-11-23T00:00:00,0-1
