fullname,mu,sigma,opp,opp_rating,result,date,score
Lazio,1663.9182108,291.752894037,Udinese,1336.0817892,1,2013-08-25T00:00:00,2-1
Lazio,1531.54446425,250.35836702,Juventus,1796.29195735,0,2013-08-31T00:00:00,4-1
Lazio,1612.92275781,222.796368153,Chievo Verona,1325.47734903,1,2013-09-15T00:00:00,3-0
Lazio,1612.92275781,222.796368153,Legia Warsaw,-1,1,2013-09-19T00:00:00,1-0
Lazio,1561.58448466,206.397681015,AS Roma,1895.52455246,0,2013-09-22T00:00:00,2-0
Lazio,1592.47026364,197.443273212,Catania,1191.82451678,1,2013-09-25T00:00:00,3-1
Lazio,1540.5003784,189.764308541,Sassuolo,1351.33977011,0.5,2013-09-29T00:00:00,2-2
Lazio,1540.5003784,189.764308541,Trabzonspor,-1,0.5,2013-10-03T00:00:00,3-3
Lazio,1553.06007704,175.621033841,Fiorentina,1595.18573591,0.5,2013-10-06T00:00:00,0-0
Lazio,1469.49539327,165.078678671,Atalanta,1547.63052219,0,2013-10-20T00:00:00,2-1
Lazio,1469.49539327,165.078678671,Apollon Limassol,-1,0.5,2013-10-24T00:00:00,0-0
Lazio,1535.53478006,156.525534753,Cagliari,1425.83730128,1,2013-10-27T00:00:00,2-0
Lazio,1550.58634616,150.353444324,AC Milan,1622.57686847,0.5,2013-10-30T00:00:00,1-1
Lazio,1483.15481269,145.676350088,Genoa,1531.21378334,0,2013-11-03T00:00:00,0-2
Lazio,1483.15481269,145.676350088,Apollon Limassol,-1,1,2013-11-07T00:00:00,2-1
Lazio,1479.18897377,141.465472554,Parma,1457.84408815,0.5,2013-11-10T00:00:00,1-1
Lazio,1464.64413017,138.835535832,Sampdoria,1380.09707795,0.5,2013-11-24T00:00:00,1-1
